arm,setpoint_c,gain,plane,rung,rung_pct_planned,pct_of_tsat,exptime_s,pedestal,signal,var_pair,var_pair_spread,var_single,sat_frac,R_counts,ccd_temp,n_frames,usable
a2,-20.0,50,R,9,32.0,32.000001142415115,11.664231,64.84630727767944,1174.492163181305,216.3772880150251,0.7281380452480448,303.0892262463112,0.0,0.9002758203935268,-19.875,4,True
a2,-20.0,50,G1,9,32.0,32.000001142415115,11.664231,64.84258794784546,1290.12353181839,239.34262202690746,0.01994426097763835,357.87863527215035,0.0,0.9013812415672586,-19.875,4,True
a2,-20.0,50,G2,9,32.0,32.000001142415115,11.664231,64.86362767219543,1290.0239026546478,241.79302035175027,0.2901064833011162,355.8040215713362,0.0,0.9003995485339394,-19.875,4,True
a2,-20.0,50,B,9,32.0,32.000001142415115,11.664231,64.86742949485779,1296.3719246387482,239.89146002532866,0.8816593328840554,352.7337498661127,0.0,0.9000477124741895,-19.875,4,True
a2,-20.0,50,R,10,54.0,53.99999969878863,19.683389,64.84630727767944,1974.4068312644958,363.40316415761214,1.97054752389829,606.0699906413847,0.0,0.9002758203935268,-19.875,4,True
a2,-20.0,50,G1,10,54.0,53.99999969878863,19.683389,64.84258794784546,2169.927221775055,400.1095949884863,1.4430801819371482,733.7254098958634,0.0,0.9013812415672586,-19.875,4,True
a2,-20.0,50,G2,10,54.0,53.99999969878863,19.683389,64.86362767219543,2169.8962523937225,403.00078018524835,1.6800151849442386,722.0735036384873,0.0,0.9003995485339394,-19.875,4,True
a2,-20.0,50,B,10,54.0,53.99999969878863,19.683389,64.86742949485779,2181.4266941547394,400.6520425810857,0.044467024436244174,718.7511787280636,0.0,0.9000477124741895,-19.875,4,True
a2,-20.0,50,R,11,90.0,90.0000013269344,32.805649,64.84630727767944,3277.767557621002,601.3734352790825,0.6648643813417721,1268.580563794877,0.0,0.9002758203935268,-19.875,4,True
a2,-20.0,50,G1,11,90.0,90.0000013269344,32.805649,64.84258794784546,3605.612123966217,660.5853688290288,2.3811380466949004,1577.3006572323793,0.0,0.9013812415672586,-19.875,4,True
a2,-20.0,50,G2,11,90.0,90.0000013269344,32.805649,64.86362767219543,3605.133884191513,660.7799263721647,5.96541085336014,1538.6585052651492,0.0,0.9003995485339394,-19.875,4,True
a2,-20.0,50,B,11,90.0,90.0000013269344,32.805649,64.86742949485779,3626.9312431812286,664.4184361156406,3.2248951109854715,1538.5930117902278,0.0,0.9000477124741895,-19.875,4,True
a2,-20.0,200,R,0,0.3,0.30000250000718237,0.035505,69.6587683359782,10.397150357564286,12.767957237376425,0.0688362064465533,12.970173302970366,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,0,0.3,0.30000250000718237,0.035505,69.65375105539958,11.279910405476883,13.763345452319193,0.025210382944360177,14.014526594398333,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,0,0.3,0.30000250000718237,0.035505,69.63586235046387,11.276552200317383,13.743730823153934,0.03902299981048074,13.974385337289567,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,0,0.3,0.30000250000718237,0.035505,69.6395034790039,11.270194053649902,13.6920641179634,0.056110235054241286,13.950602363321464,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,1,0.5,0.5000041666786372,0.059175,69.6587683359782,17.790581067403153,20.68393141431831,0.12383016395083501,21.029856233754,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,1,0.5,0.5000041666786372,0.059175,69.65375105539958,19.258211453755692,22.502668133630287,0.13211891314393753,22.84770353077175,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,1,0.5,0.5000041666786372,0.059175,69.63586235046387,19.252509117126465,22.380270173646487,0.023760861269941813,22.78864588375344,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,1,0.5,0.5000041666786372,0.059175,69.6395034790039,19.256818771362305,22.216896391205772,0.09301331334983232,22.604704604865166,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,2,0.85,0.8500028585614006,0.100597,69.6587683359782,30.402030309041336,34.522756451922284,0.03467551711915462,35.09444908958921,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,2,0.85,0.8500028585614006,0.100597,69.65375105539958,32.92323048909505,37.50502585678257,0.2250475380040271,38.15055081001252,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,2,0.85,0.8500028585614006,0.100597,69.63586235046387,32.92320919036865,37.5284181243826,0.25060085493911544,38.21869822244737,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,2,0.85,0.8500028585614006,0.100597,69.6395034790039,32.903990745544434,37.24499246821587,0.038961224766552505,37.90748415403179,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,3,1.4,1.4000032171156185,0.165689,69.6587683359782,50.39453442891438,56.59388114197468,0.2628473206983202,57.56349753310492,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,3,1.4,1.4000032171156185,0.165689,69.65375105539958,54.600129445393875,61.39759408791221,0.267788085250352,62.39067243901352,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,3,1.4,1.4000032171156185,0.165689,69.63586235046387,54.58054733276367,61.276234434724024,0.06950658118488207,62.4184930406764,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,3,1.4,1.4000032171156185,0.165689,69.6395034790039,54.57314682006836,60.88481353776384,0.33250451932056535,62.02143447659065,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,4,2.4,2.4000031008883274,0.284038,69.6587683359782,87.22520383199056,96.4826139478515,0.05182160414875625,98.1481497374489,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,4,2.4,2.4000031008883274,0.284038,69.65375105539958,94.4561112721761,104.87703120992548,0.6486964911075859,106.74313822392251,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,4,2.4,2.4000031008883274,0.284038,69.63586235046387,94.4214859008789,105.05432086166385,0.5728049472873664,106.87556054715888,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,4,2.4,2.4000031008883274,0.284038,69.6395034790039,94.38197135925293,104.06362543829204,0.3236936881200876,106.19014688018599,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,5,4.0,3.999999535090835,0.473396,69.6587683359782,146.66184266408283,161.0583800123818,0.06556040259263796,163.87632531743546,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,5,4.0,3.999999535090835,0.473396,69.65375105539958,158.72708733876544,175.10583422655776,0.6339747125845463,178.30754148047205,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,5,4.0,3.999999535090835,0.473396,69.63586235046387,158.66827869415283,175.41449479245162,0.5577000963128285,179.07642741293583,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,5,4.0,3.999999535090835,0.473396,69.6395034790039,158.63475227355957,173.95877191918854,0.45964400291148877,177.3828718060838,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,6,6.8,6.799997519737507,0.804773,69.6587683359782,250.28810532887775,273.3277714045988,0.18971707814040428,279.8593185307028,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,6,6.8,6.799997519737507,0.804773,69.65375105539958,270.8699639638265,297.3789912013165,0.5131655680419271,305.23833801286867,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,6,6.8,6.799997519737507,0.804773,69.63586235046387,270.74425888061523,298.08828447618356,1.1638754319714053,305.67307312119493,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,6,6.8,6.799997519737507,0.804773,69.6395034790039,270.66503047943115,295.3684411432534,1.9728079731615935,303.10786571090426,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,7,11.4,11.400002054842707,1.349179,69.6587683359782,435.7063783009847,473.3301880026455,2.126302262322554,489.85050995143797,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,7,11.4,11.400002054842707,1.349179,69.65375105539958,471.34718736012775,514.7659652517206,1.5938401805126432,535.5072970630044,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,7,11.4,11.400002054842707,1.349179,69.63586235046387,471.2001438140869,516.228101264087,0.37280794607602274,535.5144863611932,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,7,11.4,11.400002054842707,1.349179,69.6395034790039,471.06727027893066,513.5023096488507,0.2632252735918428,531.6644260691872,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,8,19.2,19.199999458352924,2.272301,69.6587683359782,723.7908404668173,785.5481325900535,1.8817964169886636,824.3716184218544,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,8,19.2,19.199999458352924,2.272301,69.65375105539958,782.9607270558676,855.9539259533735,2.25631855628842,906.8479744613312,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,8,19.2,19.199999458352924,2.272301,69.63586235046387,782.6514902114868,857.8015935341928,0.8575482211543886,906.7198911802465,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,8,19.2,19.199999458352924,2.272301,69.6395034790039,782.4549884796143,849.846138618765,2.193132846392359,897.8604332079544,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,9,32.0,31.99999628072668,3.787168,69.6587683359782,1203.2406609853108,1303.831444396254,0.49232352949411506,1407.937803070162,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,9,32.0,31.99999628072668,3.787168,69.65375105539958,1301.3478864034016,1416.3600273728482,9.718767584667148,1547.8574837523988,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,9,32.0,31.99999628072668,3.787168,69.63586235046387,1300.963581085205,1420.3541712123458,5.622234310532804,1548.440819091812,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,9,32.0,31.99999628072668,3.787168,69.6395034790039,1300.5559873580933,1406.7196080635576,0.2955301377653541,1534.8123370819455,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,10,54.0,54.00000217331084,6.390847,69.6587683359782,2020.5056212743123,2167.5336562384696,2.087164641666277,2459.674806097699,0.0,1.0709716009529124,-20.0,4,True
a2,-20.0,200,G1,10,54.0,54.00000217331084,6.390847,69.65375105539958,2185.0052512486777,2364.16637807573,8.900338322946936,2729.544909229534,0.0,1.0711255747413617,-20.0,4,True
a2,-20.0,200,G2,10,54.0,54.00000217331084,6.390847,69.63586235046387,2184.3073015213013,2359.58841739797,14.030715638210495,2719.891098554048,0.0,1.0702823397566417,-20.0,4,True
a2,-20.0,200,B,10,54.0,54.00000217331084,6.390847,69.6395034790039,2183.648462295532,2348.3199776857978,0.9034368924412775,2701.475094115421,0.0,1.0689936466793302,-20.0,4,True
a2,-20.0,200,R,11,90.0,89.99999798912836,10.651411,69.6587683359782,3353.9752276738486,3559.238908484421,13.69433678788073,4346.971362293204,0.0,1.0709716009529124,-19.75,4,True
a2,-20.0,200,G1,11,90.0,89.99999798912836,10.651411,69.65375105539958,3626.0098803838096,3876.5222689631,12.87743674193598,4867.167000062008,0.0,1.0711255747413617,-19.75,4,True
a2,-20.0,200,G2,11,90.0,89.99999798912836,10.651411,69.63586235046387,3624.798131942749,3859.734934097768,50.92246403234367,4815.227416821062,0.0,1.0702823397566417,-19.75,4,True
a2,-20.0,200,B,11,90.0,89.99999798912836,10.651411,69.6395034790039,3624.1320810317993,3843.5999677844475,24.704219796687084,4802.497702614615,0.0,1.0689936466793302,-19.75,4,True
a3,-10.0,50,R,0,0.3,0.29999958474290683,0.108175,64.75786552429199,10.95713844299317,2.8550183347823093,0.0014208696734927528,2.8898415178353734,0.0,0.9248074066524105,-9.5,4,True
a3,-10.0,50,G1,0,0.3,0.29999958474290683,0.108175,64.7525405883789,11.978948593139648,3.039484414244395,0.021550105553336696,3.080033949793429,0.0,0.9265049961319546,-9.5,4,True
a3,-10.0,50,G2,0,0.3,0.29999958474290683,0.108175,64.77309989929199,11.977869033813477,3.0461196731120523,0.014004382700148366,3.0844211093351954,0.0,0.9257573615373712,-9.5,4,True
a3,-10.0,50,B,0,0.3,0.29999958474290683,0.108175,64.77917575836182,12.028592109680176,3.0481390495895613,0.0005526894657554848,3.0876033244375996,0.0,0.924822196313444,-9.5,4,True
a3,-10.0,50,R,1,0.5,0.5000002323315753,0.180292,64.75786552429199,18.053440475463873,4.198448298579471,0.0002666400672479696,4.260550308538951,0.0,0.9248074066524105,-9.5,4,True
a3,-10.0,50,G1,1,0.5,0.5000002323315753,0.180292,64.7525405883789,19.754236221313477,4.537863009508303,0.02071126709538529,4.60926453251947,0.0,0.9265049961319546,-9.5,4,True
a3,-10.0,50,G2,1,0.5,0.5000002323315753,0.180292,64.77309989929199,19.744988441467285,4.535174019466041,0.016469129547236783,4.589987876156109,0.0,0.9257573615373712,-9.5,4,True
a3,-10.0,50,B,1,0.5,0.5000002323315753,0.180292,64.77917575836182,19.83445167541504,4.516383047324307,0.0057437400710034225,4.595212216919192,0.0,0.924822196313444,-9.5,4,True
a3,-10.0,50,R,2,0.85,0.8499992856516013,0.306496,64.75786552429199,30.923286819458013,6.572819645010648,0.00014299336886125502,6.673287542366444,0.0,0.9248074066524105,-9.5,4,True
a3,-10.0,50,G1,2,0.85,0.8499992856516013,0.306496,64.7525405883789,33.823546409606934,7.132092293132913,0.007512551817786317,7.26568310767445,0.0,0.9265049961319546,-9.5,4,True
a3,-10.0,50,G2,2,0.85,0.8499992856516013,0.306496,64.77309989929199,33.809027671813965,7.115736258060725,0.031528269252835806,7.2583940230134285,0.0,0.9257573615373712,-9.5,4,True
a3,-10.0,50,B,2,0.85,0.8499992856516013,0.306496,64.77917575836182,33.96757507324219,7.116377484903342,0.02963699485786986,7.247137068490696,0.0,0.924822196313444,-9.5,4,True
a3,-10.0,50,R,3,1.4,1.3999989865602958,0.504817,64.75786552429199,51.09243144989014,10.278396017785354,0.06665907757672862,10.504441525118734,0.0,0.9248074066524105,-9.5,4,True
a3,-10.0,50,G1,3,1.4,1.3999989865602958,0.504817,64.7525405883789,55.86512279510498,11.223228761676445,0.03802864169818854,11.514927175882907,0.0,0.9265049961319546,-9.5,4,True
a3,-10.0,50,G2,3,1.4,1.3999989865602958,0.504817,64.77309989929199,55.86277103424072,11.20518524052502,0.04598127292723575,11.490342722131064,0.0,0.9257573615373712,-9.5,4,True
a3,-10.0,50,B,3,1.4,1.3999989865602958,0.504817,64.77917575836182,56.11493396759033,11.197691774100711,0.021948000904183473,11.469701291089228,0.0,0.924822196313444,-9.5,4,True
a3,-10.0,50,R,4,2.4,2.3999994512234464,0.865401,64.75786552429199,87.87332191467286,17.063086569858797,0.014898838848477425,17.655053480591445,0.0,0.9248074066524105,-10.0,4,True
a3,-10.0,50,G1,4,2.4,2.3999994512234464,0.865401,64.7525405883789,96.07343769073486,18.5320474760491,0.07667126651231015,19.285164501596782,0.0,0.9265049961319546,-10.0,4,True
a3,-10.0,50,G2,4,2.4,2.3999994512234464,0.865401,64.77309989929199,96.05447292327881,18.53163722415423,0.06034552008664562,19.279359166584317,0.0,0.9257573615373712,-10.0,4,True
a3,-10.0,50,B,4,2.4,2.3999994512234464,0.865401,64.77917575836182,96.47871112823486,18.55267805004747,0.02527717172428723,19.242533122001664,0.0,0.924822196313444,-10.0,4,True
a3,-10.0,50,R,5,4.0,3.999999085372411,1.442335,64.75786552429199,150.14954891204835,28.46226833322173,0.12124548344983666,30.026358405934996,0.0,0.9248074066524105,-10.0,4,True
a3,-10.0,50,G1,5,4.0,3.999999085372411,1.442335,64.7525405883789,164.15225791931152,30.96511300750112,0.3095990123623551,33.070996109028115,0.0,0.9265049961319546,-10.0,4,True
a3,-10.0,50,G2,5,4.0,3.999999085372411,1.442335,64.77309989929199,164.11406421661377,30.97769846754872,0.12053852369646023,33.00121378899985,0.0,0.9257573615373712,-10.0,4,True
a3,-10.0,50,B,5,4.0,3.999999085372411,1.442335,64.77917575836182,164.81341552734375,30.944858491431432,0.11067811872788269,32.90685620303938,0.0,0.924822196313444,-10.0,4,True
a3,-10.0,50,R,6,6.8,6.799999831773195,2.45197,64.75786552429199,254.50031509399415,47.707081343005584,0.11809877514148326,51.98193156723528,0.0,0.9248074066524105,-10.0,4,True
a3,-10.0,50,G1,6,6.8,6.799999831773195,2.45197,64.7525405883789,278.2337369918823,52.199848351997154,0.17875340913646198,57.93915272093728,0.0,0.9265049961319546,-10.0,4,True
a3,-10.0,50,G2,6,6.8,6.799999831773195,2.45197,64.77309989929199,278.1663064956665,52.08779308140481,0.0022989584417985043,57.56830709823474,0.0,0.9257573615373712,-10.0,4,True
a3,-10.0,50,B,6,6.8,6.799999831773195,2.45197,64.77917575836182,279.335467338562,51.72053212693825,0.15678285125881075,57.12309967238021,0.0,0.924822196313444,-10.0,4,True
a3,-10.0,50,R,7,11.4,11.400000859911609,4.110656,64.75786552429199,426.0592397689819,79.16310479545345,0.8831599237539223,90.64081844916598,0.0,0.9248074066524105,-10.25,4,True
a3,-10.0,50,G1,7,11.4,11.400000859911609,4.110656,64.7525405883789,465.89461612701416,87.20240914439044,1.1100075094772706,102.95126849628402,0.0,0.9265049961319546,-10.25,4,True
a3,-10.0,50,G2,7,11.4,11.400000859911609,4.110656,64.77309989929199,465.76686000823975,87.49453097071203,0.9738436567243696,102.4919100096887,0.0,0.9257573615373712,-10.25,4,True
a3,-10.0,50,B,7,11.4,11.400000859911609,4.110656,64.77917575836182,467.71983909606934,86.96773792038496,1.8911065515965504,101.6956900233667,0.0,0.924822196313444,-10.25,4,True
a3,-10.0,50,R,8,19.2,19.200001156347955,6.92321,64.75786552429199,709.0690702438354,131.77869130932964,1.1547785194817664,163.6081105707968,0.0,0.9248074066524105,-10.0,4,True
a3,-10.0,50,G1,8,19.2,19.200001156347955,6.92321,64.7525405883789,775.654278755188,145.340341650652,0.45007044059116197,188.8540746254481,0.0,0.9265049961319546,-10.0,4,True
a3,-10.0,50,G2,8,19.2,19.200001156347955,6.92321,64.77309989929199,775.4642162322998,146.96276824978733,0.2105177904301172,188.44909867532294,0.0,0.9257573615373712,-10.0,4,True
a3,-10.0,50,B,8,19.2,19.200001156347955,6.92321,64.77917575836182,778.8222513198853,145.78379880175856,0.7138353046850909,186.98569172874227,0.0,0.924822196313444,-10.0,4,True
a3,-10.0,50,R,9,32.0,32.000001002819864,11.538683,64.75786552429199,1176.8708652496339,217.15233547346477,0.10340954453846507,304.3498104394851,0.0,0.9248074066524105,-10.0,4,True
a3,-10.0,50,G1,9,32.0,32.000001002819864,11.538683,64.7525405883789,1287.239444732666,238.83767370236652,1.0218340321103483,357.46291714563927,0.0,0.9265049961319546,-10.0,4,True
a3,-10.0,50,G2,9,32.0,32.000001002819864,11.538683,64.77309989929199,1287.0999479293823,241.05426087412218,0.2891924879452006,354.48026403261736,0.0,0.9257573615373712,-10.0,4,True
a3,-10.0,50,B,9,32.0,32.000001002819864,11.538683,64.77917575836182,1292.90048122406,239.33744352148344,0.6094445870002119,351.8860439393262,0.0,0.924822196313444,-10.0,4,True
a3,-10.0,50,R,10,54.0,54.000000132288406,19.471527,64.75786552429199,1971.2874835968018,362.289730213765,1.9881943654796146,603.8463049599416,0.0,0.9248074066524105,-10.0,4,True
a3,-10.0,50,G1,10,54.0,54.000000132288406,19.471527,64.7525405883789,2157.7096843719482,398.9185026806513,1.8868249370402168,727.8548896141173,0.0,0.9265049961319546,-10.0,4,True
a3,-10.0,50,G2,10,54.0,54.000000132288406,19.471527,64.77309989929199,2157.493585586548,400.5569735972573,3.0718286486437023,717.6480835959406,0.0,0.9257573615373712,-10.0,4,True
a3,-10.0,50,B,10,54.0,54.000000132288406,19.471527,64.77917575836182,2167.9380617141724,398.2271929140371,4.933370673003367,712.4759364301772,0.0,0.924822196313444,-10.0,4,True
a3,-10.0,50,R,11,90.0,90.00000022048069,32.452545,64.75786552429199,3288.8954013824464,605.1441405453454,4.196759720818591,1274.5977275742218,0.0,0.9248074066524105,-10.0,4,True
a3,-10.0,50,G1,11,90.0,90.00000022048069,32.452545,64.7525405883789,3599.2662954330444,664.3750920582808,6.670302095447141,1576.4512879104757,0.0,0.9265049961319546,-10.0,4,True
a3,-10.0,50,G2,11,90.0,90.00000022048069,32.452545,64.77309989929199,3598.6991386413574,659.9538052784239,2.4126655534462316,1536.3861068210183,0.0,0.9257573615373712,-10.0,4,True
a3,-10.0,50,B,11,90.0,90.00000022048069,32.452545,64.77917575836182,3617.244312286377,662.2685514725877,3.738242957311172,1530.6679899875135,0.0,0.924822196313444,-10.0,4,True
a3,-10.0,200,R,0,0.3,0.3000024866684805,0.035101,69.21700265672472,10.719734403822159,12.769749009633733,0.007674077434252524,12.976059301808558,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,0,0.3,0.3000024866684805,0.035101,69.21222178141277,11.546575864156083,13.773359846387663,0.018062188426764436,13.987696682656084,0.0,1.0827799400588642,-10.0,4,True
a3,-10.0,200,G2,0,0.3,0.3000024866684805,0.035101,69.19343609280057,11.542378955417206,13.764495605936625,0.04324604860000747,13.965679980177269,0.0,1.0802911243322004,-10.0,4,True
a3,-10.0,200,B,0,0.3,0.3000024866684805,0.035101,69.19702953762479,11.533526950412323,13.668617179689782,0.0585975024002785,13.905581628573279,0.0,1.0796033879079057,-10.0,4,True
a3,-10.0,200,R,1,0.5,0.49999844655687237,0.058501,69.21700265672472,17.975570890638565,20.68946247416826,0.003963880577178003,20.992473273369452,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,1,0.5,0.49999844655687237,0.058501,69.21222178141277,19.368164380391434,22.230582428492927,0.037226449526357897,22.6064650714751,0.0,1.0827799400588642,-10.0,4,True
a3,-10.0,200,G2,1,0.5,0.49999844655687237,0.058501,69.19343609280057,19.36022811465793,22.34219976081461,0.01050965581879737,22.71592197885768,0.0,1.0802911243322004,-10.0,4,True
a3,-10.0,200,B,1,0.5,0.49999844655687237,0.058501,69.19702953762479,19.336781077914765,22.117462710432225,0.06443905891228496,22.47081889097313,0.0,1.0796033879079057,-10.0,4,True
a3,-10.0,200,R,2,0.85,0.8499999231974509,0.099452,69.21700265672472,30.75218317243788,34.506131940364156,0.18400673882224083,35.06272475224494,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,2,0.85,0.8499999231974509,0.099452,69.21222178141277,33.14218171437581,37.24139009303639,0.06140132353886685,37.93536850847147,0.0,1.0827799400588642,-10.0,4,True
a3,-10.0,200,G2,2,0.85,0.8499999231974509,0.099452,69.19343609280057,33.1226020389133,37.37471600501234,0.05673658104430501,38.014036734386835,0.0,1.0802911243322004,-10.0,4,True
a3,-10.0,200,B,2,0.85,0.8499999231974509,0.099452,69.19702953762479,33.06718402438693,36.98634904775805,0.2104677487638753,37.534716223456044,0.0,1.0796033879079057,-10.0,4,True
a3,-10.0,200,R,3,1.4,1.3999973597264215,0.163803,69.21700265672472,50.93076536390517,56.4361930897707,0.04684706673546657,57.313414326114945,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,3,1.4,1.3999973597264215,0.163803,69.21222178141277,54.87229283650716,61.17639162209533,0.06292614005666053,62.11327503676688,0.0,1.0827799400588642,-10.0,4,True
a3,-10.0,200,G2,3,1.4,1.3999973597264215,0.163803,69.19343609280057,54.84426837497287,61.071879492691046,0.11644513194030992,62.027944142492046,0.0,1.0802911243322004,-10.0,4,True
a3,-10.0,200,B,3,1.4,1.3999973597264215,0.163803,69.19702953762479,54.784925036960175,60.4945039685808,0.20871591354988794,61.464086273713214,0.0,1.0796033879079057,-10.0,4,True
a3,-10.0,200,R,4,2.4,2.400002799676059,0.280806,69.21700265672472,87.81555483076308,96.49338769118728,0.9772665396021267,97.87830682657098,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,4,2.4,2.400002799676059,0.280806,69.21222178141277,94.58605321248372,104.13808830915545,0.25168234431500025,106.09795440406974,0.0,1.0827799400588642,-10.0,4,True
a3,-10.0,200,G2,4,2.4,2.400002799676059,0.280806,69.19343609280057,94.53849082522922,104.40446305303067,0.2468718920788575,106.03938889497385,0.0,1.0802911243322004,-10.0,4,True
a3,-10.0,200,B,4,2.4,2.400002799676059,0.280806,69.19702953762479,94.43123870425754,103.60537590952899,0.22496492143115177,105.25498937569041,0.0,1.0796033879079057,-10.0,4,True
a3,-10.0,200,R,5,4.0,3.9999961192908717,0.468009,69.21700265672472,147.00237486097546,160.2738544299907,0.6805864467700928,163.1834475382227,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,5,4.0,3.9999961192908717,0.468009,69.21222178141277,158.3418305714925,173.84799590637033,0.5518112997527567,177.22768247725028,0.0,1.0827799400588642,-10.0,4,True
a3,-10.0,200,G2,5,4.0,3.9999961192908717,0.468009,69.19343609280057,158.26324325137668,173.73429613266597,0.6366345391204788,177.25786819593995,0.0,1.0802911243322004,-10.0,4,True
a3,-10.0,200,B,5,4.0,3.9999961192908717,0.468009,69.19702953762479,158.08633094363742,172.75437474225419,1.144453104163631,176.28046252103113,0.0,1.0796033879079057,-10.0,4,True
a3,-10.0,200,R,6,6.8,6.799999385579607,0.795616,69.21700265672472,251.0578376981947,272.29042020272266,0.05313223178086446,279.05815773511057,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,6,6.8,6.799999385579607,0.795616,69.21222178141277,270.36673672993976,297.0876384863427,0.5412382615957654,304.19910200600714,0.0,1.0827799400588642,-10.0,4,True
a3,-10.0,200,G2,6,6.8,6.799999385579607,0.795616,69.19343609280057,270.26281505160864,295.9643013052017,0.4697400318041218,303.4525461819251,0.0,1.0802911243322004,-10.0,4,True
a3,-10.0,200,B,6,6.8,6.799999385579607,0.795616,69.19702953762479,269.87988620334204,294.10832310805205,0.6411649296866244,301.4766778093287,0.0,1.0796033879079057,-10.0,4,True
a3,-10.0,200,R,7,11.4,11.40000047820744,1.333827,69.21700265672472,436.87017080518933,471.4358318979025,2.051591213855488,488.36700564230455,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,7,11.4,11.40000047820744,1.333827,69.21222178141277,470.41618665059406,513.7777955736084,3.6390443444491325,532.7219316167253,0.0,1.0827799400588642,-10.0,4,True
a3,-10.0,200,G2,7,11.4,11.40000047820744,1.333827,69.19343609280057,470.207956843906,515.0760371127315,1.802901634747741,534.4382078082606,0.0,1.0802911243322004,-10.0,4,True
a3,-10.0,200,B,7,11.4,11.40000047820744,1.333827,69.19702953762479,469.58810477786596,508.97594053610675,1.464339172354471,526.8825942054249,0.0,1.0796033879079057,-10.0,4,True
a3,-10.0,200,R,8,19.2,19.19999675690079,2.246445,69.21700265672472,720.329871389601,781.3883201050853,11.101645167293668,819.5513112885412,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,8,19.2,19.19999675690079,2.246445,69.21222178141277,775.6257985432943,845.2714763140741,6.755633103496507,896.5505491016468,0.0,1.0827799400588642,-10.0,4,True
a3,-10.0,200,G2,8,19.2,19.19999675690079,2.246445,69.19343609280057,775.2934051089817,850.2025433326928,11.384391875210326,898.0546036468515,0.0,1.0802911243322004,-10.0,4,True
a3,-10.0,200,B,8,19.2,19.19999675690079,2.246445,69.19702953762479,774.3027396731907,837.9294729075008,6.078688322037806,885.7291804083181,0.0,1.0796033879079057,-10.0,4,True
a3,-10.0,200,R,9,32.0,32.00000314167055,3.744076,69.21700265672472,1195.3399221632217,1291.288328278883,4.0321185324528415,1394.568399636396,0.0,1.0818752585829285,-10.0,4,True
a3,-10.0,200,G1,9,32.0,32.00000314167055,3.744076,69.21222178141277,1287.2046140034993,1394.3670126849054,0.19865961450614122,1524.556947241208,0.0,1.0827799400588642,-10.0,4,True
