gain,plane,rung,rung_pct_planned,pct_of_tsat,exptime_s,pedestal,signal,var_pair,var_pair_spread,var_single,sat_frac,R_counts,ccd_temp,n_frames,g_point,usable,sub_refresh
190,R,11,90.0,89.99998970348126,2.436099,84.65759582519532,3583.2097328186037,3408.1016583463734,16.02193047835226,4264.884252455259,0.0,3.297783609347112,-10.0,4,1.0547456765576542,True,False
190,G1,11,90.0,89.99998970348126,2.436099,84.65379638671875,1959.6051986694335,1864.3915185161127,1.0810598579316775,2282.4901198820808,0.0,3.297783609347112,-10.0,4,1.0572366511927982,True,False
190,G2,11,90.0,89.99998970348126,2.436099,84.76726951599122,1942.6053672790526,1844.9232078216794,0.2806836103777641,2235.799260918552,0.0,3.297783609347112,-10.0,4,1.0591901336221294,True,False
190,B,11,90.0,89.99998970348126,2.436099,84.76919517517089,1384.9431394577027,1326.870114604536,11.591794934385462,1466.8997385267692,0.0,3.297783609347112,-10.0,4,1.0523926119178997,True,False
200,R,0,0.3,0.2999970520588397,0.007402,69.30351982116699,11.693105125427252,13.918892536049169,0.013475418149027973,14.102529690248673,0.0,1.0768342946357072,-10.0,4,0.9164363558620673,True,True
200,G1,0,0.3,0.2999970520588397,0.007402,69.29648513793946,6.31798343658447,8.10859380425193,0.026441346722137382,8.210032628529639,0.0,1.0768342946357072,-10.0,4,0.9091903441594449,True,True
200,G2,0,0.3,0.2999970520588397,0.007402,69.27693977355958,6.260350799560541,8.045977886225257,0.02185807403239437,8.17869102307711,0.0,1.0768342946357072,-10.0,4,0.9090882809083057,True,True
200,B,0,0.3,0.2999970520588397,0.007402,69.2813934326172,4.439496612548822,6.021512045979817,0.018625318342172292,6.0989162133379695,0.0,1.0768342946357072,-10.0,4,0.9131121857002897,True,True
200,R,1,0.5,0.500008596494178,0.012337,69.30351982116699,19.44281330108643,22.2809236157364,0.00567164940423126,22.60781967316187,0.0,1.0768342946357072,-10.0,4,0.9205288442292585,True,True
200,G1,1,0.5,0.500008596494178,0.012337,69.29648513793946,10.519798088073728,12.711902413716544,0.012428062799765272,12.904069948457803,0.0,1.0768342946357072,-10.0,4,0.9106213032929149,True,True
200,G2,1,0.5,0.500008596494178,0.012337,69.27693977355958,10.422854995727533,12.559593791137083,0.056661130996879194,12.760564585521099,0.0,1.0768342946357072,-10.0,4,0.9142837861525203,True,True
200,B,1,0.5,0.500008596494178,0.012337,69.2813934326172,7.412164306640619,9.227038275810218,0.03953857447486442,9.377073263014513,0.0,1.0768342946357072,-10.0,4,0.9187722815774727,True,True
200,R,2,0.85,0.850018666958936,0.020973,69.30351982116699,33.30152835845948,37.374600044697644,0.07060930251180508,37.93526275339928,0.0,1.0768342946357072,-10.0,4,0.9195499837130847,True,False
200,G1,2,0.85,0.850018666958936,0.020973,69.29648513793946,18.024041938781735,20.83962000052409,0.09199922561739982,21.22669865428095,0.0,1.0768342946357072,-10.0,4,0.9158535603241548,True,False
200,G2,2,0.85,0.850018666958936,0.020973,69.27693977355958,17.86067447662353,20.6922934602819,0.06160667518736318,21.041491905505303,0.0,1.0768342946357072,-10.0,4,0.9143976482052105,True,False
200,B,2,0.85,0.850018666958936,0.020973,69.2813934326172,12.696862792968744,14.96873767539756,0.048043957510310875,15.198979111223599,0.0,1.0768342946357072,-10.0,4,0.9194518468115002,True,False
200,R,3,1.4,1.399999752670697,0.034543,69.30351982116699,55.1740068435669,61.14936040844891,0.010447012291429303,62.11334826093395,0.0,1.0768342946357072,-10.0,4,0.9197233128767693,True,False
200,G1,3,1.4,1.399999752670697,0.034543,69.29648513793946,29.89094142913818,33.903636946950485,0.21958346352020897,34.54717735105092,0.0,1.0768342946357072,-10.0,4,0.9128659366856465,True,False
200,G2,3,1.4,1.399999752670697,0.034543,69.27693977355958,29.61623630523681,33.556103444802744,0.09916117036490846,34.104809931683775,0.0,1.0768342946357072,-10.0,4,0.9141792369155708,True,False
200,B,3,1.4,1.399999752670697,0.034543,69.2813934326172,21.090717887878412,23.96760350094995,0.02268629264400346,24.411615567329882,0.0,1.0768342946357072,-10.0,4,0.924705754537253,True,False
200,R,4,2.4,2.4000169456590528,0.059217,69.30351982116699,95.126318359375,104.13101999027428,0.500013405275439,106.15962230154443,0.0,1.0768342946357072,-10.0,4,0.9238125743263227,True,False
200,G1,4,2.4,2.4000169456590528,0.059217,69.29648513793946,51.592486190795896,57.61632841171078,0.10316885456408187,58.58815695313848,0.0,1.0768342946357072,-10.0,4,0.9138407793782705,True,False
200,G2,4,2.4,2.4000169456590528,0.059217,69.27693977355958,51.13779983520507,57.026056701027954,0.03000777061034654,58.064478281915875,0.0,1.0768342946357072,-10.0,4,0.9153573953806327,True,False
200,B,4,2.4,2.4000169456590528,0.059217,69.2813934326172,36.41682872772216,40.65455597596406,0.23463496248074023,41.348510605715475,0.0,1.0768342946357072,-10.0,4,0.9220621241508135,True,False
200,R,5,4.0,3.999987713576753,0.098694,69.30351982116699,159.2827075958252,174.164233210995,0.9009837080880914,177.74575768176004,0.0,1.0768342946357072,-10.0,4,0.9206844865982415,True,False
200,G1,5,4.0,3.999987713576753,0.098694,69.29648513793946,86.43374042510986,95.5207717173461,0.2219302497859843,97.37898024552338,0.0,1.0768342946357072,-10.0,4,0.9159881473940477,True,False
200,G2,5,4.0,3.999987713576753,0.098694,69.27693977355958,85.71399459838867,94.50168040368601,0.2931779264884824,96.54863953427503,0.0,1.0768342946357072,-10.0,4,0.9182778935930939,True,False
200,B,5,4.0,3.999987713576753,0.098694,69.2813934326172,61.036751365661615,67.27066017276506,0.11298859736101008,68.3226829031575,0.0,1.0768342946357072,-10.0,4,0.923245300345545,True,False
200,R,6,6.8,6.799987218918148,0.16778,69.30351982116699,271.9149345397949,295.7186396346452,2.8208306003335224,303.818967029362,0.0,1.0768342946357072,-10.0,4,0.923125323602752,True,False
200,G1,6,6.8,6.799987218918148,0.16778,69.29648513793946,147.68727474212648,162.8603295702485,0.274815236649971,166.69594682281652,0.0,1.0768342946357072,-10.0,4,0.9133369382488363,True,False
200,G2,6,6.8,6.799987218918148,0.16778,69.27693977355958,146.48870334625244,160.52374051617784,0.05600334535762386,164.44899616383046,0.0,1.0768342946357072,-10.0,4,0.9192072772717361,True,False
200,B,6,6.8,6.799987218918148,0.16778,69.2813934326172,104.30039653778076,114.2961651568573,0.24687230356494183,116.32587663042582,0.0,1.0768342946357072,-10.0,4,0.9218979794063255,True,False
200,R,7,11.4,11.400009565800916,0.281279,69.30351982116699,456.92390766143797,493.42818336026465,4.183896948714164,511.69274770642954,0.0,1.0768342946357072,-10.0,4,0.9282003711142572,True,False
200,G1,7,11.4,11.400009565800916,0.281279,69.29648513793946,248.5329263687134,272.8683635981878,0.8361759271647884,281.8720398901754,0.0,1.0768342946357072,-10.0,4,0.9147032931712714,True,False
200,G2,7,11.4,11.400009565800916,0.281279,69.27693977355958,246.62854537963867,269.58043255040553,0.9512339643009682,277.8461370041803,0.0,1.0768342946357072,-10.0,4,0.9188128857200509,True,False
200,B,7,11.4,11.400009565800916,0.281279,69.2813934326172,175.5720411300659,191.05277404462902,0.8303522390103524,195.24395689860955,0.0,1.0768342946357072,-10.0,4,0.9245830779108543,True,False
200,R,8,19.2,19.200013977707417,0.473733,69.30351982116699,770.4675745010376,832.7813736596315,2.5203154823988143,879.8072851672,0.0,1.0768342946357072,-10.0,4,0.9264638962739292,True,False
200,G1,8,19.2,19.200013977707417,0.473733,69.29648513793946,419.9340093612671,460.802247891395,1.5648426744681956,484.07493991579105,0.0,1.0768342946357072,-10.0,4,0.9136097048354102,True,False
200,G2,8,19.2,19.200013977707417,0.473733,69.27693977355958,416.77919445037844,453.32100504305413,0.7665239050131731,474.82451714263107,0.0,1.0768342946357072,-10.0,4,0.9217486589598636,True,False
200,B,8,19.2,19.200013977707417,0.473733,69.2813934326172,296.71601543426516,323.0239378490793,0.24890984958216222,331.5946629645489,0.0,1.0768342946357072,-10.0,4,0.9218666214943233,True,False
200,R,9,32.0,31.999982766990694,0.789554,69.30351982116699,1284.835157775879,1385.9202238019666,9.084037673863122,1511.321636147775,0.0,1.0768342946357072,-10.0,4,0.9278391584819862,True,False
200,G1,9,32.0,31.999982766990694,0.789554,69.29648513793946,700.9822519302368,762.8870027246185,0.28702296291669427,823.8534382833454,0.0,1.0768342946357072,-10.0,4,0.9202533921532592,True,False
200,G2,9,32.0,31.999982766990694,0.789554,69.27693977355958,695.7604585647583,752.3013958043717,1.1769052335750985,807.5775360064778,0.0,1.0768342946357072,-10.0,4,0.9262704280421395,True,False
200,B,9,32.0,31.999982766990694,0.789554,69.2813934326172,495.66429195404055,537.9144711453246,0.5155354556050042,559.2299820134381,0.0,1.0768342946357072,-10.0,4,0.9234462374426032,True,False
200,R,10,54.0,53.99999625003951,1.332373,69.30351982116699,2253.2265762329102,2409.710684070081,22.181740077096947,2784.4976881307807,0.0,1.0768342946357072,-10.0,4,0.9355112146190261,True,False
200,G1,10,54.0,53.99999625003951,1.332373,69.29648513793946,1229.7705820083618,1322.98342444245,26.003537116102734,1497.3308268095063,0.0,1.0768342946357072,-10.0,4,0.9303588975393946,True,False
200,G2,10,54.0,53.99999625003951,1.332373,69.27693977355958,1221.1291347503661,1311.6336003112597,11.578082600825155,1479.794516164448,0.0,1.0768342946357072,-10.0,4,0.9318224615373625,True,False
200,B,10,54.0,53.99999625003951,1.332373,69.2813934326172,870.6449552536011,939.2573072207495,8.162116711732551,1002.8709422646795,0.0,1.0768342946357072,-10.0,4,0.9280962128533163,True,False
200,R,11,90.0,90.0000072597953,2.220622,69.30351982116699,3694.302035713196,3902.927876659277,7.370736906813818,4883.04419506653,0.0,1.0768342946357072,-10.0,4,0.9468276297684183,True,False
200,G1,11,90.0,90.0000072597953,2.220622,69.29648513793946,2019.4500005722045,2161.1751956810804,7.501262275769477,2632.0416648046003,0.0,1.0768342946357072,-10.0,4,0.9349237933855286,True,False
200,G2,11,90.0,90.0000072597953,2.220622,69.27693977355958,2006.0901733398437,2149.386000083572,11.16517291059563,2591.375113952794,0.0,1.0768342946357072,-10.0,4,0.9338355339111458,True,False
200,B,11,90.0,90.0000072597953,2.220622,69.2813934326172,1430.9291120529174,1545.793832464248,3.744047642527221,1710.542080608945,0.0,1.0768342946357072,-10.0,4,0.9263870087367646,True,False
250,R,0,0.3,0.2999765396975127,0.004104,76.6176155090332,11.664480400085452,25.474573721518446,0.057032246625187355,25.811553055784522,0.0,1.7281476804634672,-10.0,4,0.5186961605819405,True,True
