gain,plane,roi,rung,rung_pct,exptime,periods,patch,level,pedestal,signal_raw,monitor_factor,signal,repeat_spread,pinned_frac,usable,ccd_temp
200,G2,512,2,38.0,7.301502,429.5001176470588,"55,171,154",1585.879358927409,69.13916015625,1516.740198771159,0.999397637859174,1517.6548840203134,2.7783287949671123,0.0,True,-10.0
200,B,512,2,38.0,7.301502,429.5001176470588,"55,171,154",1609.344462076823,69.14736938476562,1540.1970926920574,0.999455284716301,1541.036837698023,2.6683854761781522,0.0,True,-10.0
200,R,1024,2,38.0,7.301502,429.5001176470588,"55,171,154",1622.9142354329426,69.16790771484375,1553.7463277180989,0.9995544407176227,1554.4392474882209,2.5886844995574823,0.0,True,-10.0
200,G1,1024,2,38.0,7.301502,429.5001176470588,"55,171,154",1574.7848281860352,69.16316986083984,1505.6216583251953,0.9995129524077715,1506.3556919052673,2.5272362734628957,0.0,True,-10.0
200,G2,1024,2,38.0,7.301502,429.5001176470588,"55,171,154",1573.31507619222,69.13916015625,1504.17591603597,0.9993878747175949,1505.097671533819,2.6199452929107587,0.0,True,-10.0
200,B,1024,2,38.0,7.301502,429.5001176470588,"55,171,154",1596.1574796040852,69.14736938476562,1527.0101102193196,0.999455497904585,1527.842386576872,2.53841770529174,0.0,True,-10.0
200,R,128,3,47.0,9.030806,531.2238823529411,"55,171,154",2010.315673828125,69.16790771484375,1941.1477661132812,0.9996619871840856,1941.8047180270466,2.4230048821683536,0.0,True,-10.0
200,G1,128,3,47.0,9.030806,531.2238823529411,"55,171,154",1950.2039388020833,69.16316986083984,1881.0407689412434,0.9993044503188141,1882.3506509091076,2.4099729881084975,0.0,True,-10.0
200,G2,128,3,47.0,9.030806,531.2238823529411,"55,171,154",1947.7762044270833,69.13916015625,1878.6370442708333,0.9999696792748268,1878.6959515084611,2.543255530373474,0.0,True,-10.0
200,B,128,3,47.0,9.030806,531.2238823529411,"55,171,154",1976.564697265625,69.14736938476562,1907.4173278808594,1.000016971334148,1907.3859694589003,2.4889497623359333,0.0,True,-10.0
200,R,256,3,47.0,9.030806,531.2238823529411,"55,171,154",2009.4590657552083,69.16790771484375,1940.2911580403645,1.0001666290658229,1939.9692402331254,2.6172186764018517,0.0,True,-10.0
200,G1,256,3,47.0,9.030806,531.2238823529411,"55,171,154",1949.2460327148438,69.16316986083984,1880.082862854004,0.9998646017379947,1880.338383454563,2.196842384152902,0.0,True,-10.0
200,G2,256,3,47.0,9.030806,531.2238823529411,"55,171,154",1947.9075113932292,69.13916015625,1878.7683512369792,0.9999169643148743,1878.9257186065217,2.4886626562694714,0.0,True,-10.0
200,B,256,3,47.0,9.030806,531.2238823529411,"55,171,154",1976.0615844726562,69.14736938476562,1906.9142150878906,0.9998986589674947,1907.1089796747956,2.6858265217691057,0.0,True,-10.0
200,R,512,3,47.0,9.030806,531.2238823529411,"55,171,154",2005.1371612548828,69.16790771484375,1935.969253540039,1.0000020685045732,1935.9666220438796,2.621878301860446,0.0,True,-10.0
200,G1,512,3,47.0,9.030806,531.2238823529411,"55,171,154",1945.138910929362,69.16316986083984,1875.9757410685222,0.9999487059458619,1876.0733559374455,2.595471793122991,0.0,True,-10.0
200,G2,512,3,47.0,9.030806,531.2238823529411,"55,171,154",1943.3787943522136,69.13916015625,1874.2396341959636,1.0000535210116481,1874.1406896296876,2.545299489228572,0.0,True,-10.0
200,B,512,3,47.0,9.030806,531.2238823529411,"55,171,154",1972.060531616211,69.14736938476562,1902.9131622314453,0.99987749309991,1903.1483871794323,3.0736320186674235,0.0,True,-10.0
200,R,1024,3,47.0,9.030806,531.2238823529411,"55,171,154",1988.7429237365723,69.16790771484375,1919.5750160217285,1.0000095256415666,1919.5584707956689,2.9659410857319,0.0,True,-10.0
200,G1,1024,3,47.0,9.030806,531.2238823529411,"55,171,154",1929.4413757324219,69.16316986083984,1860.278205871582,0.9998840405771922,1860.4955542641965,2.750968505235248,0.0,True,-10.0
200,G2,1024,3,47.0,9.030806,531.2238823529411,"55,171,154",1927.6724446614583,69.13916015625,1858.5332845052083,0.999944530213707,1858.637843229765,2.6297980139590726,0.0,True,-10.0
200,B,1024,3,47.0,9.030806,531.2238823529411,"55,171,154",1955.8946202596028,69.14736938476562,1886.7472508748372,0.9999426214330072,1886.8573766622492,2.9650495922660425,0.0,True,-10.0
200,R,128,4,55.0,10.567964,621.6449411764705,"55,171,154",2335.4986165364585,69.16790771484375,2266.3307088216147,0.9977343863686737,2271.4767180889417,1.1935695901875034,0.0,True,-10.0
200,G1,128,4,55.0,10.567964,621.6449411764705,"55,171,154",2265.6624348958335,69.16316986083984,2196.4992650349936,0.9979619035405666,2200.985722000912,1.413588003000325,0.0,True,-10.0
200,G2,128,4,55.0,10.567964,621.6449411764705,"55,171,154",2262.7381184895835,69.13916015625,2193.5989583333335,0.9980959729999529,2197.784443725464,1.4705614347065965,0.0,True,-10.0
200,B,128,4,55.0,10.567964,621.6449411764705,"55,171,154",2296.356201171875,69.14736938476562,2227.2088317871094,0.9976888342326441,2232.369197346314,1.4300304375643382,0.0,True,-10.0
200,R,256,4,55.0,10.567964,621.6449411764705,"55,171,154",2334.475301106771,69.16790771484375,2265.3073933919272,0.9980051646007136,2269.8354549090886,0.8463874211008648,0.0,True,-10.0
200,G1,256,4,55.0,10.567964,621.6449411764705,"55,171,154",2264.6897176106772,69.16316986083984,2195.5265477498374,0.9978890369688985,2200.1716700111224,1.189422059112293,0.0,True,-10.0
200,G2,256,4,55.0,10.567964,621.6449411764705,"55,171,154",2261.9591471354165,69.13916015625,2192.8199869791665,0.9981385317687254,2196.9100477491793,1.051670456907226,0.0,True,-10.0
200,B,256,4,55.0,10.567964,621.6449411764705,"55,171,154",2295.988077799479,69.14736938476562,2226.8407084147134,0.9982027608083901,2230.8506733535655,0.9873960375403672,0.0,True,-10.0
200,R,512,4,55.0,10.567964,621.6449411764705,"55,171,154",2328.9993896484375,69.16790771484375,2259.8314819335938,0.9979405839999463,2264.4953156531287,0.6799294007345026,0.0,True,-10.0
200,G1,512,4,55.0,10.567964,621.6449411764705,"55,171,154",2259.4356638590493,69.16316986083984,2190.2724939982095,0.9979377411038589,2194.7991410733234,0.758028605103901,0.0,True,-10.0
200,G2,512,4,55.0,10.567964,621.6449411764705,"55,171,154",2256.9740295410156,69.13916015625,2187.8348693847656,0.9980490932022589,2192.1119151927146,0.9273291456651475,0.0,True,-10.0
200,B,512,4,55.0,10.567964,621.6449411764705,"55,171,154",2290.7475229899087,69.14736938476562,2221.600153605143,0.9980881438930816,2225.856305273199,1.0877584640857012,0.0,True,-10.0
200,R,1024,4,55.0,10.567964,621.6449411764705,"55,171,154",2310.0282135009766,69.16790771484375,2240.860305786133,0.9979745486289726,2245.4086760061728,0.8062970805860818,0.0,True,-10.0
200,G1,1024,4,55.0,10.567964,621.6449411764705,"55,171,154",2240.9646441141763,69.16316986083984,2171.8014742533364,0.9979411360545726,2176.2825771354424,0.8205309294576941,0.0,True,-10.0
200,G2,1024,4,55.0,10.567964,621.6449411764705,"55,171,154",2238.8391176859536,69.13916015625,2169.6999575297036,0.9979644984167101,2174.125791649474,0.7304770616742622,0.0,True,-10.0
200,B,1024,4,55.0,10.567964,621.6449411764705,"55,171,154",2271.914089202881,69.14736938476562,2202.7667198181152,0.998045109936084,2207.0818925007266,0.9311652448076303,0.0,True,-10.0
200,R,128,5,59.0,11.336543,666.8554705882353,"55,171,154",2497.2486979166665,69.16790771484375,2428.0807902018228,0.9984787047536635,2431.7817613099924,2.432481920949366,0.0,True,-10.0
200,G1,128,5,59.0,11.336543,666.8554705882353,"55,171,154",2423.399658203125,69.16316986083984,2354.236488342285,0.9989894603970719,2356.619309811142,2.0578338224101396,0.0,True,-10.0
200,G2,128,5,59.0,11.336543,666.8554705882353,"55,171,154",2419.0892740885415,69.13916015625,2349.9501139322915,0.9988103339145554,2352.7507329462755,2.3052827877139737,0.0,True,-10.0
200,B,128,5,59.0,11.336543,666.8554705882353,"55,171,154",2455.7240397135415,69.14736938476562,2386.576670328776,0.9989921068215275,2388.9872480420104,3.275202253641749,0.0,True,-10.0
200,R,256,5,59.0,11.336543,666.8554705882353,"55,171,154",2496.035685221354,69.16790771484375,2426.8677775065103,0.9985707191358667,2430.3425391316337,1.9966345254946194,0.0,True,-10.0
200,G1,256,5,59.0,11.336543,666.8554705882353,"55,171,154",2422.1416219075522,69.16316986083984,2352.9784520467124,0.9987462997804757,2355.9333035127092,1.919786474088311,0.0,True,-10.0
200,G2,256,5,59.0,11.336543,666.8554705882353,"55,171,154",2418.9362589518228,69.13916015625,2349.7970987955728,0.9988152138108605,2352.586329078884,2.8329799477344872,0.0,True,-10.0
200,B,256,5,59.0,11.336543,666.8554705882353,"55,171,154",2455.2209269205728,69.14736938476562,2386.073557535807,0.9989754212341619,2388.522327679225,2.2459468376146714,0.0,True,-10.0
200,R,512,5,59.0,11.336543,666.8554705882353,"55,171,154",2490.7032470703125,69.16790771484375,2421.5353393554688,0.9986291205234886,2424.861283469421,2.5375518003512796,0.0,True,-10.0
200,G1,512,5,59.0,11.336543,666.8554705882353,"55,171,154",2416.521413167318,69.16316986083984,2347.358243306478,0.9986286298096897,2350.583131019717,2.087179717911567,0.0,True,-10.0
200,G2,512,5,59.0,11.336543,666.8554705882353,"55,171,154",2413.625457763672,69.13916015625,2344.486297607422,0.9987870933179693,2347.3350501507934,2.3551269274752755,0.0,True,-10.0
200,B,512,5,59.0,11.336543,666.8554705882353,"55,171,154",2450.119425455729,69.14736938476562,2380.9720560709634,0.9987345385269283,2383.9900947510796,1.9024859655311157,0.0,True,-10.0
200,R,1024,5,59.0,11.336543,666.8554705882353,"55,171,154",2470.3806343078613,69.16790771484375,2401.2127265930176,0.9986588086271356,2404.439025682715,2.273174841946932,0.0,True,-10.0
200,G1,1024,5,59.0,11.336543,666.8554705882353,"55,171,154",2396.655485788981,69.16316986083984,2327.492315928141,0.9986689550555412,2330.5960379591165,2.3094429353474872,0.0,True,-10.0
200,G2,1024,5,59.0,11.336543,666.8554705882353,"55,171,154",2394.376047770182,69.13916015625,2325.236887613932,0.998730504268666,2328.194165838828,2.304464900258348,0.0,True,-10.0
200,B,1024,5,59.0,11.336543,666.8554705882353,"55,171,154",2429.865592956543,69.14736938476562,2360.7182235717773,0.9987420133505548,2363.693334542702,2.311795047026654,0.0,True,-10.0
200,R,128,6,63.0,12.105123,712.0660588235294,"55,171,154",2657.75048828125,69.16790771484375,2588.5825805664062,0.9970045600417284,2596.3600222018226,1.2325555844500053,0.0,True,-10.0
200,G1,128,6,63.0,12.105123,712.0660588235294,"55,171,154",2578.8515625,69.16316986083984,2509.68839263916,0.9972148915481064,2516.698369361522,2.4624468764385097,0.0,True,-10.0
200,G2,128,6,63.0,12.105123,712.0660588235294,"55,171,154",2575.7864583333335,69.13916015625,2506.6472981770835,0.997238991466537,2513.5879243532204,1.8295531516974763,0.0,True,-10.0
200,B,128,6,63.0,12.105123,712.0660588235294,"55,171,154",2615.3252766927085,69.14736938476562,2546.177907307943,0.9974874088458572,2552.592378356933,2.3649588744874,0.0,True,-10.0
200,R,256,6,63.0,12.105123,712.0660588235294,"55,171,154",2657.529052734375,69.16790771484375,2588.3611450195312,0.9970378428742053,2596.0515129726696,1.7560633006994624,0.0,True,-10.0
200,G1,256,6,63.0,12.105123,712.0660588235294,"55,171,154",2577.8305460611978,69.16316986083984,2508.667376200358,0.9971572719926362,2515.8198038633786,2.2924288216261726,0.0,True,-10.0
200,G2,256,6,63.0,12.105123,712.0660588235294,"55,171,154",2575.199178059896,69.13916015625,2506.060017903646,0.9972687004357702,2512.924305908879,2.1091172185409444,0.0,True,-10.0
200,B,256,6,63.0,12.105123,712.0660588235294,"55,171,154",2613.9568074544272,69.14736938476562,2544.8094380696616,0.9975931075621505,2550.9498617168865,1.9651913995206707,0.0,True,-10.0
200,R,512,6,63.0,12.105123,712.0660588235294,"55,171,154",2651.4735514322915,69.16790771484375,2582.3056437174478,0.9971200970507968,2589.7648841671576,2.545563085923949,0.0,True,-10.0
200,G1,512,6,63.0,12.105123,712.0660588235294,"55,171,154",2572.0252787272134,69.16316986083984,2502.8621088663735,0.9972112400755805,2509.8620187101055,1.9996965389586843,0.0,True,-10.0
200,G2,512,6,63.0,12.105123,712.0660588235294,"55,171,154",2569.438730875651,69.13916015625,2500.299570719401,0.997332952637925,2506.9864283321576,2.2112526837533135,0.0,True,-10.0
200,B,512,6,63.0,12.105123,712.0660588235294,"55,171,154",2608.1786295572915,69.14736938476562,2539.031260172526,0.9974024041955412,2545.6443768165404,2.0099266808992695,0.0,True,-10.0
200,R,1024,6,63.0,12.105123,712.0660588235294,"55,171,154",2629.6785049438477,69.16790771484375,2560.510597229004,0.9971667722994694,2567.786618813678,2.5022342739246737,0.0,True,-10.0
200,G1,1024,6,63.0,12.105123,712.0660588235294,"55,171,154",2550.967851003011,69.16316986083984,2481.8046811421714,0.9972994104975254,2488.5257577202115,2.050750574174431,0.0,True,-10.0
200,G2,1024,6,63.0,12.105123,712.0660588235294,"55,171,154",2548.693717956543,69.13916015625,2479.554557800293,0.9973357987413447,2486.178839720586,2.1156852222669893,0.0,True,-10.0
200,B,1024,6,63.0,12.105123,712.0660588235294,"55,171,154",2586.5477091471353,69.14736938476562,2517.4003397623696,0.9974389829895317,2523.8646434028055,2.164236778465766,0.0,True,-10.0
200,R,128,7,67.0,12.873702,757.2765882352941,"55,171,154",2824.286865234375,69.16790771484375,2755.1189575195312,0.9975676687903556,2761.8416105557335,5.665886283778387,0.0,True,-10.0
200,G1,128,7,67.0,12.873702,757.2765882352941,"55,171,154",2740.1109212239585,69.16316986083984,2670.9477513631186,0.9977827487169438,2676.8860241058114,4.151642305320251,0.0,True,-10.0
200,G2,128,7,67.0,12.873702,757.2765882352941,"55,171,154",2736.0863444010415,69.13916015625,2666.9471842447915,0.9978351578256337,2672.7368054051462,4.39884881472888,0.0,True,-10.0
200,B,128,7,67.0,12.873702,757.2765882352941,"55,171,154",2777.678955078125,69.14736938476562,2708.5315856933594,0.9979962056975268,2713.9721384576164,4.197751296465528,0.0,True,-10.0
200,R,256,7,67.0,12.873702,757.2765882352941,"55,171,154",2822.824951171875,69.16790771484375,2753.6570434570312,0.9975613553179913,2760.391960786475,5.02607414554566,0.0,True,-10.0
200,G1,256,7,67.0,12.873702,757.2765882352941,"55,171,154",2738.969685872396,69.16316986083984,2669.806516011556,0.9977921898951468,2675.7161546955163,3.8101010685233296,0.0,True,-10.0
200,G2,256,7,67.0,12.873702,757.2765882352941,"55,171,154",2735.7090657552085,69.13916015625,2666.5699055989585,0.9976722886996733,2672.7946432318645,4.464127180347965,0.0,True,-10.0
200,B,256,7,67.0,12.873702,757.2765882352941,"55,171,154",2776.9206746419272,69.14736938476562,2707.7733052571616,0.9979240479074543,2713.4086604287654,4.21919812050853,0.0,True,-10.0
200,R,512,7,67.0,12.873702,757.2765882352941,"55,171,154",2816.4596405029297,69.16790771484375,2747.291732788086,0.9976272685007134,2753.8288008253494,4.384525514629678,0.0,True,-10.0
200,G1,512,7,67.0,12.873702,757.2765882352941,"55,171,154",2732.4964904785156,69.16316986083984,2663.333320617676,0.9978067020803993,2669.1898909199367,3.7977949290678086,0.0,True,-10.0
200,G2,512,7,67.0,12.873702,757.2765882352941,"55,171,154",2729.6751251220703,69.13916015625,2660.5359649658203,0.9977191761815675,2666.6209889881316,4.425920366946722,0.0,True,-10.0
200,B,512,7,67.0,12.873702,757.2765882352941,"55,171,154",2770.8291931152344,69.14736938476562,2701.6818237304688,0.9979465857815066,2707.2433486180857,4.086221074431006,0.0,True,-10.0
200,R,1024,7,67.0,12.873702,757.2765882352941,"55,171,154",2793.5487683614097,69.16790771484375,2724.380860646566,0.9977006724949157,2730.6624059863425,4.220018902468853,0.0,True,-10.0
200,G1,1024,7,67.0,12.873702,757.2765882352941,"55,171,154",2710.250357309977,69.16316986083984,2641.087187449137,0.9978672331897781,2646.734648379737,3.979761366969426,0.0,True,-10.0
200,G2,1024,7,67.0,12.873702,757.2765882352941,"55,171,154",2707.763628641764,69.13916015625,2638.624468485514,0.9978007678800526,2644.4429367574025,4.129584379406148,0.0,True,-10.0
200,B,1024,7,67.0,12.873702,757.2765882352941,"55,171,154",2747.9238522847495,69.14736938476562,2678.776482899984,0.997926123562451,2684.346090911234,4.125689388735654,0.0,True,-10.0
200,R,128,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2985.8649088541665,69.16790771484375,2916.6970011393228,0.997688043202027,2923.457638265274,2.1435662114139955,0.0,True,-10.0
200,G1,128,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2896.7928059895835,69.16316986083984,2827.6296361287436,0.9972334108320684,2835.474714630968,2.2938904681601517,0.0,True,-10.0
200,G2,128,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2892.6888834635415,69.13916015625,2823.5497233072915,0.997013598141499,2832.008225892534,2.084801148099343,0.0,True,-10.0
200,B,128,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2937.84814453125,69.14736938476562,2868.7007751464844,0.9974633592459274,2875.997634271758,3.1823340620068827,0.0,True,-10.0
200,R,256,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2985.4063720703125,69.16790771484375,2916.2384643554688,0.9973303006280066,2924.045969973631,1.7677695375770535,0.0,True,-10.0
200,G1,256,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2895.6720377604165,69.16316986083984,2826.5088678995767,0.9973705767604523,2833.960630196949,1.648359761389329,0.0,True,-10.0
200,G2,256,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2892.5790405273438,69.13916015625,2823.4398803710938,0.9972380274841969,2831.2604198850645,1.7047040027512106,0.0,True,-10.0
200,B,256,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2936.3468627929688,69.14736938476562,2867.199493408203,0.9972825406163236,2875.0130287334446,2.2826058860724276,0.0,True,-10.0
200,R,512,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2978.4151357014975,69.16790771484375,2909.247227986654,0.9972165979981251,2917.3680845862277,1.4363200886314658,0.0,True,-10.0
200,G1,512,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2889.1946156819663,69.16316986083984,2820.0314458211265,0.9973952239538062,2827.396605710517,1.5839530124385734,0.0,True,-10.0
200,G2,512,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2886.26535542806,69.13916015625,2817.12619527181,0.9973397586415343,2824.640968632895,1.6826300932058875,0.0,True,-10.0
200,B,512,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2929.829172770182,69.14736938476562,2860.6818033854165,0.9974891756327792,2867.8832306451427,1.8486948014650437,0.0,True,-10.0
200,R,1024,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2953.9257685343423,69.16790771484375,2884.7578608194985,0.9972470799436262,2892.7220778557507,1.7509726014709024,0.0,True,-10.0
200,G1,1024,8,71.0,13.642281000000002,802.4871176470589,"55,171,154",2865.5634282430015,69.16316986083984,2796.4002583821616,0.9973269092528044,2803.8959387824375,1.6738685733828174,0.0,True,-10.0
